code,rrp
23332DY,765.64
23330DY,409.6
23328DY,1562.88
23325DY,765.64
23323DY,367.48
23321DY,1562.88
23318DY,1962.32
23316DY,356.16
23314DY,1592.64
23311DY,1962.32
23309DY,320.52
23307DY,1592.64
23304DY,1962.32
23302DY,409.6
23300DY,1592.64
23297DY,1962.32
23295DY,367.48
23293DY,1592.64
23290DY,1962.32
23288DY,356.16
23286DY,1562.88
23283DY,1962.32
23281DY,320.52
23279DY,1562.88
23276DY,1962.32
23274DY,161.88
23272DY,1562.88
23269DY,1962.32
23267DY,161.88
23265DY,1562.88
23262DY,1962.32
23260DY,161.88
23258DY,1531.36
23255DY,1962.32
23253DY,136
23251DY,1531.36
23248DY,1962.32
23246DY,136
23244DY,1531.36
23241DY,1962.32
23239DY,136
23237DY,1531.36
23234DY,1455.96
23232DY,1960.52
23230DY,1501.56
23227DY,1455.96
23225DY,1942.72
23223DY,1501.56
23220DY,1455.96
23218DY,1926.56
23216DY,1501.56
23213DY,1455.96
23211DY,1907.12
23209DY,1501.56
23206DY,1455.96
23204DY,1960.52
23202DY,1531.36
23199DY,1455.96
23197DY,1942.72
23195DY,1531.36
23192DY,1455.96
23190DY,1926.56
23188DY,1531.36
23185DY,1455.96
23183DY,1907.12
23181DY,1531.36
23178DY,1455.96
23176DY,1960.52
23174DY,1501.56
23171DY,1455.96
23169DY,1942.72
23167DY,1501.56
23164DY,1455.96
23162DY,1926.56
23160DY,1501.56
23157DY,1455.96
23155DY,1942.72
23153DY,1501.56
23150DY,1406.92
23148DY,1960.52
23146DY,1592.64
23143DY,1406.92
23141DY,1926.56
23139DY,1592.64
23136DY,4243.56
23134DY,1907.12
23132DY,1592.64
23129DY,4243.56
23127DY,1907.12
23125DY,1592.64
23122DY,2968
23118DY,1562.88
23115DY,2968
23113CP,162.36
23111DY,1562.88
23108DY,1696.04
23106CP,5.16
23104DY,1562.88
23101DY,1696.04
23099CP,5.16
23097DY,1562.88
23094DY,758.64
23090DY,1592.64
23087DY,758.64
23083DY,1592.64
23080DY,737.64
23076DY,1592.64
23073DY,737.64
23069DY,1592.64
23066DY,1880
23062DY,1562.88
23059DY,1880
23055DY,1562.88
23052DY,1880
23048DY,1562.88
23045DY,1880
23041DY,1562.88
23038DY,1880
23034DY,1531.36
23031DY,1880
23027DY,1531.36
23024DY,1880
23020DY,1531.36
23017DY,1880
23013DY,1531.36
23010DY,1880
23006DY,1501.56
23003DY,1880
22999DY,1501.56
22996DY,1880
22994PH,6166.12
22992DY,1501.56
22989DY,1880
22987PH,5708.84
22985DY,1501.56
22982DY,1403.4
22980PH,5604.72
22978DY,1531.36
22975DY,1403.4
22973PH,5066
22971DY,1531.36
22968DY,1403.4
22966PH,4613.24
22964DY,1531.36
22961DY,1403.4
22959PH,4504.6
22957DY,1531.36
22954DY,1403.4
22950DY,1501.56
22947DY,1403.4
22943DY,1501.56
22940DY,1403.4
22936DY,1501.56
22933DY,1403.4
22929DY,1501.56
22926DY,1403.4
22919DY,1403.4
22912DY,1403.4
22910AC,225.28
22908PL,473.96
22905DY,1403.4
22903AC,185
22901PL,269.96
22898DY,1364.84
22896AC,156.84
22894PL,311.64
22891DY,1364.84
22887PL,182.56
22884DY,4120.88
22882CP,51.8
22877DY,4120.88
22875CP,37.64
22870DY,2889.2
22868CP,44.68
22863DY,2889.2
22861XX,119.2
22856DY,1655.72
22854CP,22.92
22849DY,1655.72
22847CP,22.92
22842DY,823.48
22840CP,22.92
22838ES,8.48
22835DY,823.48
22833CP,22.92
22828DY,970.68
22826CP,2.88
22824ES,24.6
22821DY,970.68
22817ES,21.96
22814DY,970.68
22812CP,56.28
22810ES,21.96
22807DY,970.68
22805CP,10
22803ES,21.96
22800DY,970.68
22798CP,10
22796ES,21.96
22793DY,970.68
22791CP,10
22789ES,45.16
22786DY,823.48
22784CP,21.88
22779DY,823.48
22777CP,21.88
22772DY,970.68
22770CP,21.88
22768ES,24.6
22765DY,970.68
22763CP,21.88
22761ES,24.6
22758DY,970.68
22756CP,107.44
22751DY,970.68
22749CP,107.44
22744DY,970.68
22742CP,107.44
22737DY,970.68
22735CP,107.44
22730DY,823.48
22728CP,73.32
22726ES,45.16
22723DY,823.48
22721CP,190.6
22719ES,42.24
22716DY,660.52
22714CP,190.6
22709DY,660.52
22707CP,190.6
22705ES,17.12
22702DY,660.52
22688DY,660.52
22684ES,17.12
22679HK,11.88
22677ES,17.12
22672HK,11.88
22670ES,45.16
22665HK,12.96
22658HK,21.04
22656ES,175.12
22651HK,21.04
22644HK,21.04
22637HK,21.04
22630HK,37.88
22623HK,13.16
22616HK,13.16
22614ES,35.08
22609HK,13.16
22607ES,36.88
22602HK,81.48
22600ES,36.88
22595HK,56.24
22588HK,31.56
22586ES,18.44
22581HK,66.92
22579ES,18.44
22574HK,6.64
22572ES,18.44
22567HK,8.84
22560HK,23.76
22558ES,29.44
22553HK,9.08
22551ES,33.6
22546HK,13.6
22544ES,31.96
22539HK,12.44
22532HK,6.68
22530ES,24.76
22523ES,24.76
22516ES,24.76
22511HK,50.8
22509ES,21.96
22502ES,21.96
22481ES,12.24
22476HK,50.2
22474ES,64.16
22425ES,450.36
22420HK,37.32
22418ES,339.8
22411ES,191.96
22404ES,202.56
22390ES,227.2
22383ES,227.2
22376ES,182.76
22345CP,33.6
22338CP,35.64
22331CX,21.28
22324CX,29.8
22317CX,29.8
22310CX,86.16
22299ES,123.52
22296DY,483.6
22294HK,67.68
22292ES,123.52
22289DY,627.24
22287HK,6.52
22282DY,693.84
22278ES,123.52
22275DY,606.24
22273HK,10.08
22271ES,123.52
22268DY,648.28
22261DY,583.44
22259HK,9.72
22257ES,178
22254DY,627.24
22250ES,178
22245HK,10.28
22243ES,178
22224HK,10.56
22189AC,1105.28
22182AC,516.4
22175AC,248.16
22168AC,190.12
22166ES,62.84
22161AC,330.44
22154AC,272.36
22152ES,56.72
22147AC,219.08
22145ES,56.72
22140AC,159.52
22133AC,96.24
22131ES,56.72
22126AC,78.88
22124ES,56.72
22119PH,360.44
22114SC,3.68
22112PH,202.76
22110ES,38.88
22107SC,3.32
22105PH,177.72
22103ES,38.88
22100SC,5.8
22098PH,162.68
22093SC,2.52
22091PH,132.64
22089ES,38.88
22084PH,147.68
22082ES,38.88
22077AC,37.92
22070AC,20.12
22068ES,22.6
22063AC,20.12
22061ES,55.08
22056AC,20.12
22049AC,20.12
22042AC,20.12
22035AC,20.12
22028AC,20.12
22021AC,53.96
22014AC,58.4
22000SP,0.04
21993SP,0.04
21958CL,30.32
21951CL,16.16
21944CL,34.76
21939SC,23.88
21932SC,23.88
21930EX,31.48
21925SC,23.88
21923EX,31.48
21918SC,23.88
21916EX,11.04
21911SC,23.88
21909EX,112.32
21904SC,23.88
21902EX,112.32
21897SC,23.88
21895AC,61.44
21890SC,14.56
21888AC,61.44
21883SC,14.56
21881AC,100.68
21876SC,11.36
21874AC,182.92
21869SC,14.56
21867AC,78.92
21862SC,14.56
21860AC,132.88
21855SC,14.56
21853AC,76.8
21848SC,14.56
21846AC,66.4
21841SC,14.56
21839AC,66.4
21832AC,199.48
21825AC,355.8
21820SC,35.24
21818AC,294.08
21813SC,30.76
21811AC,189.72
21806SC,2.8
21804AC,124.32
21799SC,7.6
21797AC,124.32
21792SC,10.72
21790AC,132.04
21785SC,17.6
21783AC,170.48
21778SC,23.08
21776AC,185.04
21771SC,3.44
21769AC,170.48
21764SC,34.44
21762AC,160.08
21757SC,26.56
21755AC,160.08
21750SC,36.96
21748AC,160.08
21741AC,242.08
21734AC,242.08
21729SC,26.28
21727AC,242.08
21720AC,214.6
21715SC,26.28
21713AC,214.6
21708SC,24.32
21706AC,214.6
21701SC,68.8
21699AC,214.6
21687SC,73.76
21685AC,70.72
21680SC,57.08
21678AC,41.52
21673SC,58.88
21671AC,99.92
21666SC,45.72
21664AC,26.76
21659SC,44.44
21657AC,37.28
21652SC,119.84
21650AC,81.16
21645SC,29.6
21643AC,102.12
21638SC,29.6
21636AC,102.12
21631SC,26.12
21629AC,102.12
21624SC,34.6
21622AC,102.12
21617SC,33.88
21615AC,102.12
21610SC,46.12
21608AC,94.92
21603SC,74.32
21601AC,94.92
21596SC,73.88
21594AC,94.92
21589SC,55.6
21587AC,94.92
21582SC,41.4
21580AC,94.92
21575SC,62.56
21573AC,135.64
21568SC,28.68
21566AC,135.64
21559AC,135.64
21554SC,27.48
21552AC,135.04
21547SC,38.2
21545AC,135.04
21540SC,38.52
21538AC,112.32
21533SC,26.52
21531AC,112.32
21526SC,97.44
21524AC,112.32
21519SC,30.76
21515ES,74.08
21512SC,30.76
21510CP,5.8
21505SC,76.16
21503CP,5.8
21498SC,77.64
21491SC,58.36
21487ES,94.08
21484SC,45.72
21482RC,674.08
21477SC,45
21475RC,450
21470SC,38.6
21461RC,582.44
21456SC,48
21454RC,705.8
21449SC,79.24
21447RC,1955.76
21442SC,56.48
21440RC,1955.76
21435SC,75.84
21426RC,427.48
21419RC,291.2
21412RC,339
21405RC,401.16
21398RC,427.48
21391RC,405.92
21384RC,427.48
21377RC,291.2
21375ES,47
21370RC,269.68
21363RC,291.2
21361ES,47
21356RC,893.08
21354ES,47
21349RC,622.72
21347ES,47
21342RC,744.28
21340ES,47
21335RC,744.28
21328RC,633.36
21326ES,25.76
21321RC,633.36
21312ES,65.16
21305ES,16.92
21298ES,42.84
21291ES,41.32
21277ES,30.68
21272HZ,3734.96
21263ES,28.96
21256ES,11.76
21228ES,63.88
21225FL,323.84
21221ES,63.88
21218FL,163.6
21214ES,67.88
21211FL,163.6
21207ES,67.88
21204FL,138.48
21200ES,67.88
21193ES,67.88
21190JD,21.92
21186ES,40.4
21176JD,28
21172ES,115.16
21165ES,105.36
21158ES,115.16
21151ES,126.92
21144ES,103.32
21137ES,148.4
21130ES,170.92
21123ES,299.12
21120BS,418.32
21113BS,206.92
21106BS,167.72
21102ES,50.96
21099BS,512.68
21095ES,50.96
21092DY,75.32
21088ES,161.68
21057CX,91.84
21050CX,47.16
21043CX,42.8
21036CX,42.8
21029CX,42.8
21022CX,42.8
20962ES,156.04
20931SY,1.92
20913ES,21.76
20906ES,21.76
20892ES,21.76
20885ES,123.52
20878ES,123.52
20873NE,4.72
20871ES,123.52
20864ES,123.52
20859NE,6.56
20852NE,6.56
20850ES,160.08
20836ES,123.52
20824NE,10.76
20822ES,160.08
20815ES,123.52
20810NE,10.8
20808ES,123.52
20801ES,123.52
20789NE,4.4
20787ES,130.76
20782NE,4.4
20780ES,130.76
20775NE,4.32
20766ES,123.52
20754NE,4.4
20752ES,123.52
20745ES,123.52
20738ES,123.52
20724ES,122.44
20719NE,15.32
20712NE,10.44
20707EX,18.32
20700EX,86.68
20693EX,86.68
20686EX,86.68
20679EX,107.64
20675ES,24.68
20672EX,103.48
20668ES,27.64
20665EX,89.96
20661ES,6.56
20658EX,15.16
20654ES,15.04
20647ES,51.52
20644EX,17.4
20637EX,17.4
20630EX,12.04
20623EX,10
20616EX,10.68
20612ES,50.96
20609EX,14.96
20605ES,48.56
20602EX,44.4
20598ES,56.04
20595EX,20.52
20591ES,56.12
20588EX,14.96
20584ES,128.28
20581EX,13.72
20577ES,308.24
20574EX,10.68
20570ES,36.36
20567EX,8.84
20563ES,36.36
20560EX,6.88
20558RA,5.48
20553EX,6.2
20551RA,61.88
20546EX,3.8
20544RA,14.44
20542ES,55.08
20539EX,6.28
20537RA,9.88
20535ES,50.48
20532EX,4.64
20530RA,20.8
20525EX,2.52
20523RA,21.16
20521ES,217.76
20518EX,2.04
20516RA,21.16
20514ES,37.6
20511EX,11.64
20507ES,37.6
20504EX,9.88
20497EX,11.64
20493ES,60.48
20486ES,60.48
20483EX,10.24
20476EX,24.12
20469EX,14.2
20448EX,17.4
20437ES,16.72
20434EX,12.24
20430ES,13.8
20427EX,172.36
20423ES,30.88
20406EX,70.8
20392EX,4.32
20385EX,7.84
20381ES,36.84
20367ES,38.72
20360ES,5.08
20353ES,23.08
20339ES,209.76
20325ES,234
20318ES,234
20311ES,253.76
20304ES,253.76
20297ES,9.6
20273HB,77.12
20252HB,121.56
20245HB,80.2
20238HB,23.4
20231HB,80.2
20227ES,205.52
20224HB,80.2
20220ES,205.52
20217HB,92.32
20215AC,77.8
20213ES,205.52
20210HB,17.28
20206ES,205.52
20203HB,30.2
20199ES,205.52
20196HB,137.28
20192ES,205.52
20189HB,23.4
20185ES,205.52
20182HB,65.96
20175HB,43.64
20168HB,7.96
20161HB,68.2
20157ES,205.52
20154HB,59.24
20147HB,72.92
20143ES,183.2
20140HB,92.32
20136ES,205.52
20133HB,137.28
20126HB,13.96
20119HB,80.2
20112HB,11.04
20105HB,43.04
20101ES,90.2
20098HB,22.96
20091HB,38.2
20087ES,104.28
20084HB,11.68
20077HB,164.76
20073ES,178
20070HB,49.52
20066ES,178
20063HB,18.4
20059ES,178
20056HB,32
20049HB,19.68
20042HB,55.8
20038ES,178
20035HB,104.36
20031DY,516.88
20028HB,59.56
20024DY,572.96
20021HB,32
20017DY,483.6
20014HB,40.68
20010DY,627.24
20007HB,71.68
20003DY,693.84
20000HB,17.8
19996DY,606.24
19993HB,427.44
19989DY,648.28
19986HB,22.36
19982DY,583.44
19979HB,32
19975DY,627.24
19972HB,4.48
19968DY,516.88
19965HB,128.4
19961DY,572.96
19958HB,110.28
19954DY,483.6
19951HB,72.92
19947DY,627.24
19944HB,21.4
19940DY,693.84
19937HB,124.36
19933DY,606.24
19930HB,126.72
19926DY,648.28
19923HB,140.88
19919DY,583.44
19916HB,40.52
19912DY,627.24
19909HB,133.52
19905DY,516.88
19902HB,128.4
19898DY,572.96
19895HB,47.64
19891DY,483.6
19888HB,100
19884DY,627.24
19881HB,99.52
19877DY,693.84
19870DY,606.24
19863DY,648.28
19860HB,34.36
19856DY,583.44
19849DY,627.24
19842DY,516.88
19839HB,22.16
19835DY,572.96
19832HB,23.56
19828DY,483.6
19825HB,48.04
19821DY,627.24
19818HB,68.08
19814DY,693.84
19811HB,39.16
19807DY,606.24
19804HB,53.4
19800DY,648.28
19797HB,53.4
19793DY,583.44
19790HB,11.68
19786DY,627.24
19783HB,11.68
19779DY,516.88
19776HB,9.96
19772DY,572.96
19769HB,11.68
19765DY,483.6
19762HB,9.96
19758DY,627.24
19755HB,11.68
19751DY,693.84
19748HB,23.04
19744DY,606.24
19741HB,166.24
19737DY,648.28
19734HB,11.12
19730DY,583.44
19727HB,166.24
19723DY,627.24
19720HB,11.56
19716DY,516.88
19713HB,56.36
19709DY,572.96
19706HB,18.68
19702DY,632.48
19699HB,18.68
19695DY,632.48
19692HB,11.68
19688DY,632.48
19685HB,89.88
19681DY,632.48
19678HB,56.36
19674DY,483.6
19671HB,66.2
19667DY,483.6
19664HB,66.04
19660DY,483.6
19657HB,10.36
19653DY,632.48
19650HB,18.68
19646DY,632.48
19643HB,12.36
19639DY,632.48
19636HB,11.56
19632DY,632.48
19629HB,11.56
19625DY,483.6
19622HB,81.52
19618DY,483.6
19615HB,66.2
19611DY,483.6
19608HB,117.84
19604DY,632.48
19601HB,61.88
19597DY,632.48
19594HB,77.48
19590DY,776.2
19587HB,3
19583DY,753.4
19580HB,18.68
19576DY,730.64
19573HB,91.72
19569DY,665.8
19566HB,90.96
19562DY,653.52
19559HB,11.68
19555DY,776.2
19552HB,54.16
19548DY,753.4
19545HB,18.68
19543EX,31.4
19541DY,730.64
19538HB,49.96
19536EX,45.04
19534DY,665.8
19531HB,41.64
19529EX,43.64
19527DY,653.52
19524HB,46.6
19522EX,58.68
19520DY,841
19517HB,56.36
19515AC,617.52
19513DY,797.16
19510HB,100.08
19508AC,533.68
19506DY,776.2
19503HB,202.12
19501AC,868.92
19499DY,721.84
19496HB,100.08
19494AC,701.32
19492DY,692.04
19489HB,34.44
19487AC,3519.44
19485DY,776.2
19482HB,75.24
19480AC,3687
19478DY,753.4
19475HB,51.92
19473AC,3184.24
19471DY,730.64
19466AC,3351.8
19464DY,665.8
19461HB,231.52
19459AC,133.76
19457DY,653.52
19452AC,106.84
19450DY,776.2
19447HB,18.68
19445AC,160.92
19443DY,753.4
19440HB,18.68
19438AC,21.64
19436DY,730.64
19433HB,24.72
19431AC,21.64
19429DY,665.8
19426HB,157.96
19424AC,21.64
19422DY,653.52
19419HB,269.56
19417AC,60.48
19415DY,841
19412HB,56.36
19410AC,40.88
19408DY,797.16
19405HB,78.56
19403AC,29.28
19401DY,776.2
19398HB,146.64
19396AC,29.28
19394DY,721.84
19391HB,164.76
19389AC,29.28
19387DY,692.04
19384HB,172.08
19382AC,11.96
19380DY,627.24
19377HB,156.88
19375AC,10.36
19373DY,606.24
19370HB,3.68
19368AC,10.36
19366DY,583.44
19363HB,164.76
19361AC,9.84
19356HB,38.16
19354AC,9.84
19349HB,75.28
19347AC,21.28
19342HB,46.92
19340AC,21.28
19335HB,5.16
19333AC,21.28
19328HB,12.16
19326AC,21.28
19321HB,516.72
19319AC,36.88
19314HB,201.8
19312AC,180.04
19305AC,33.6
19300HB,17.6
19298AC,16.2
19293HB,163.76
19291AC,16.2
19286HB,92.92
19284AC,16.2
19277AC,16.2
19270AC,24.76
19263AC,13.28
19256AC,13.28
19249AC,12.64
19242AC,12.64
19235AC,16.48
19228DY,1160.8
19221DY,336.76
19214DY,422.52
19207DY,422.52
19200DY,422.52
19193DY,422.52
19188HB,105.16
19186DY,422.52
19179DY,422.52
19172DY,422.52
19167HB,314.52
19165DY,738.24
19158DY,738.24
19151DY,738.24
19144DY,738.24
19139HB,105.16
19137DY,738.24
19130DY,738.24
19123DY,738.24
19116DY,738.24
19109DY,738.24
19102DY,738.24
19095DY,738.24
19090HB,177.92
19088DY,738.24
19081DY,707.48
19074DY,707.48
19067DY,707.48
19060DY,707.48
19053DY,707.48
19046DY,707.48
19039DY,707.48
19032DY,707.48
19025DY,707.48
19018DY,707.48
19011DY,707.48
19009HA,10.68
19004DY,707.48
19002HA,9.72
18999HB,39.16
18997DY,681.6
18995HA,0.64
18990DY,681.6
18983DY,681.6
18981HA,0.76
18976DY,681.6
18974HA,1.08
18969DY,681.6
18967HA,0.6
18962DY,681.6
18960HA,4.96
18957HB,555.32
18955DY,681.6
18953HA,4.64
18948DY,681.6
18946HA,1.28
18941DY,681.6
18939HA,0.96
18934DY,681.6
18932HA,4.28
18927DY,681.6
18925HA,4.68
18920DY,681.6
18918HA,10.32
18915HB,69.08
18913DY,1848.8
18911HA,10.32
18908HB,188.92
18906DY,1848.8
18904HA,5.04
18901HB,46.24
18899DY,1848.8
18897HA,5.04
18892DY,1848.8
18885DY,1848.8
18878DY,1848.8
18873HB,83.08
18871DY,1848.8
18864DY,1848.8
18862HA,12
18857DY,1848.8
18855HA,7.96
18852HB,45.36
18850DY,1848.8
18848HA,7.96
18845HB,137.6
18843DY,1848.8
18841HA,7.96
18836DY,1848.8
18834HA,7.96
18831HB,105.72
18829DY,1813.2
18827HA,6.8
18824HB,196.64
18822DY,1813.2
18820HA,10.24
18815DY,1813.2
18813HA,3.44
18808DY,1813.2
18806HA,7.76
18803HB,151.24
18801DY,1813.2
18799HA,7.76
18796HB,31.52
18794DY,1813.2
18792HA,3.44
18789HB,32.28
18787DY,1813.2
18785HA,7.76
18782HB,48.36
18780DY,1813.2
18778HA,7.76
18775HB,19.64
18773DY,1813.2
18771HA,7.76
18768HB,33.84
18766DY,1813.2
18764HA,7.76
18761HB,194.72
18759DY,1813.2
18757HA,76
18754HB,194.72
18752DY,1813.2
18750HA,3.44
18747HB,170.64
18745DY,1737.12
18743HA,7.76
18740HB,194.72
18738DY,1737.12
18736HA,7.76
18733HB,194.72
18731DY,1737.12
18729HA,7.76
18726HB,73.4
18724DY,1737.12
18722HA,7.76
18719HB,107.6
18717DY,1737.12
18715HA,7.76
18712HB,41.96
18710DY,1737.12
18708HA,15.6
18705HB,64.48
18703DY,1737.12
18701HA,15.6
18696DY,1737.12
18694HA,15.6
18691HB,42.8
18689DY,1737.12
18687HA,15.6
18684HB,155.84
18682DY,1737.12
18680HA,4.16
18677HB,155.84
18675DY,1737.12
18670HB,155.84
18668DY,1737.12
18663HB,142.04
18661DY,1377.72
18656HB,142.04
18654DY,1377.72
18652HA,2.16
18649HB,142.04
18647DY,1377.72
18645HA,3.16
18640DY,1377.72
18638HA,11.56
18635HB,144.32
18633DY,1377.72
18631HA,10.24
18626DY,1377.72
18621HB,144.32
18619DY,1377.72
18617HA,10.24
18614HB,144.32
18612DY,1377.72
18610HA,4.24
18607HB,144.32
18605DY,1377.72
18603HA,10.24
18600HB,144.32
18598DY,1377.72
18596HA,4.24
18593HB,128.32
18591DY,1377.72
18589HA,10.24
18586HB,128.32
18584DY,1377.72
18582HA,4.24
18579HB,128.32
18577DY,1345.32
18575HA,7.8
18572HB,128.32
18570DY,1345.32
18568HA,6.4
18565HB,33.84
18563DY,1345.32
18561HA,5.64
18558HB,75.56
18556DY,1345.32
18554HA,103.72
18551HB,105.72
18549DY,1345.32
18547HA,2.24
18544HB,105.72
18542DY,1345.32
18537HB,151.24
18535DY,1345.32
18533HA,1.08
18530HB,151.24
18528DY,1345.32
18526HA,3.36
18523HB,179.64
18521DY,1345.32
18519HA,3.36
18516HB,151.24
18514DY,1345.32
18512HA,10.4
18507DY,1345.32
18505HA,9.32
18500DY,1345.32
18498HA,9.32
18493DY,1296.76
18486DY,1296.76
18479DY,1296.76
18472DY,1296.76
18465DY,1296.76
18463HA,3.84
18458DY,1296.76
18456HA,3.84
18453HB,86.64
18451DY,1296.76
18449HA,3.84
18446HB,127.72
18444DY,1296.76
18439HB,91.96
18437DY,1296.76
18435HA,4.16
18432HB,135.4
18430DY,1296.76
18428HA,2.76
18425HB,85
18423DY,1296.76
18418HB,32.48
18416DY,1296.76
18414HA,11.72
18411HB,52.44
18409DY,749.56
18404HB,39.24
18402DY,749.56
18400HA,9.08
18397HB,85.96
18395DY,749.56
18393HA,9.08
18390HB,98.76
18388DY,749.56
18386HA,1.6
18383HB,46.92
18381DY,749.56
18379HA,2.24
18376HB,162.28
18374DY,749.56
18372HA,7.64
18369HB,75.56
18367DY,749.56
18365HA,11.48
18362HB,105.72
18360DY,749.56
18358HA,18.36
18355HB,119.72
18353DY,749.56
18351HA,6.64
18348HB,125.68
18346DY,749.56
18344HA,5.32
18341HB,106.08
18339DY,749.56
18337HA,6.76
18334HB,105.72
18332DY,749.56
18330HA,5.44
18327HB,105.72
18325DY,726.88
18323HA,1.04
18320HB,21.12
18318DY,726.88
18316HA,4
18313HB,151.24
18311DY,726.88
18309HA,6.04
18306HB,52.88
18304DY,726.88
18299HB,151.24
18297DY,726.88
18292HB,179.64
18290DY,726.88
18288HA,159.08
18285HB,151.24
18283DY,726.88
18281HA,5.84
18278HB,151.24
18276DY,726.88
18274HA,3.84
18271HB,151.24
18269DY,726.88
18267HA,3.16
18264HB,151.24
18262DY,726.88
18260HA,3.16
18257HB,151.24
18255DY,726.88
18253HA,3.16
18248DY,726.88
18246HA,4.76
18241DY,701
18239HA,4.76
18234DY,701
18232HA,4.76
18227DY,701
18225HA,1.48
18220DY,701
18213DY,701
18211HA,10.76
18206DY,701
18199DY,701
18192DY,701
18190HA,6.28
18185DY,701
18178DY,701
18176HA,7.6
18171DY,701
18169HA,2
18164DY,1353.44
18162HA,2.52
18157DY,1353.44
18155HA,4.52
18150DY,1353.44
18148HA,6.8
18143DY,1353.44
18141HA,6.8
18136DY,1353.44
18134HA,6.8
18129DY,1353.44
18127HA,6.8
18122DY,1353.44
18120HA,2.84
18115DY,1353.44
18113HA,6.8
18108DY,1353.44
18106HA,4.24
18101DY,1353.44
18094DY,1353.44
18087DY,1353.44
18085HA,3.64
18080DY,1300
18078HA,9.64
18073DY,1300
18071HA,9.64
18066DY,1300
18064HA,9.64
18059DY,1300
18057HA,4.12
18052DY,1300
18050HA,9.64
18045DY,1300
18043HA,9.64
18038DY,1300
18036HA,11.64
18031DY,1300
18029HA,3.76
18024DY,1300
18022HA,8.4
18017DY,1300
18015HA,8.4
18010DY,1300
18008HA,8.4
18003DY,1300
18001HA,8.4
17996DY,1261.12
17994HA,8.92
17989DY,1261.12
17987HA,8.92
17982DY,1261.12
17980HA,8.92
17975DY,1261.12
17973HA,9.36
17968DY,1261.12
17966HA,9.36
17961DY,1261.12
17959HA,4.76
17954DY,1261.12
17952HA,4.76
17947DY,1261.12
17945HA,9.36
17940DY,1261.12
17938HA,9.36
17933DY,1261.12
17931HA,9.36
17926DY,1261.12
17924DY,516.88
17919DY,1261.12
17917DY,506.36
17912DY,4100.76
17910DY,627.24
17905DY,4100.76
17903DY,606.24
17898DY,4100.76
17896DY,583.44
17891DY,4100.76
17889DY,516.88
17884DY,4100.76
17882DY,506.36
17877DY,4100.76
17872CG,33.25
17870DY,4100.76
17863DY,4100.76
17856DY,4100.76
17849DY,4100.76
17842DY,4100.76
17835DY,4100.76
17828DY,3921.08
17821DY,3921.08
17814DY,3921.08
17807DY,3921.08
17800DY,3921.08
17793DY,3921.08
17786DY,3921.08
17779DY,3921.08
17772DY,3921.08
17765DY,3921.08
17760CP,67.24
17758DY,3921.08
17753CP,14.28
17751DY,3921.08
17746CP,14.28
17744DY,3807.72
17739CP,62.56
17737DY,3807.72
17732CP,15.28
17730DY,3807.72
17725CP,18.56
17723DY,3807.72
17721SR,38
17718CP,43.8
17716DY,3807.72
17711CP,18.16
17709DY,3807.72
17707JD,21.76
17704CP,48.4
17702DY,3807.72
17700JD,21
17697CP,19.2
17695DY,3807.72
17693JD,21.76
17690CP,45.56
17688DY,3807.72
17686JD,28
17683CP,147.32
17681DY,3807.72
17679JD,20.04
17676CP,8.16
17674DY,3807.72
17672JD,20.04
17669EX,60
17667DY,3807.72
17665JD,28
17662EX,12.2
17660DY,2872
17655EX,9.6
17653DY,2872
17648EX,8
17646DY,2872
17644JD,14.68
17639DY,2872
17632DY,2872
17625DY,2872
17620EX,20
17618DY,2872
17611DY,2872
17604DY,2872
17599EX,36.28
17597DY,2872
17590DY,2872
17585EX,16
17583DY,2872
17578EX,16
17576DY,2742.44
17569DY,2742.44
17562DY,2742.44
17557EX,8
17555DY,2742.44
17550EX,14.76
17548DY,2742.44
17543EX,246.76
17541DY,2742.44
17536EX,80
17534DY,2742.44
17529LM,8.48
17527DY,2742.44
17525PT,29.44
17522LM,8.48
17520DY,2742.44
17518PT,29.44
17515LM,8.48
17513DY,2742.44
17511PT,23.52
17508LM,57.36
17506DY,2742.44
17504PT,23.52
17504PE,55.48
17501LM,54.32
17499DY,2742.44
17497PT,23.52
17494LM,26.72
17492DY,2669.64
17490PT,23.52
17487LM,18
17485DY,2669.64
17483PT,6.4
17483PE,55.36
17478DY,2669.64
17476PT,6.4
17471DY,2669.64
17469PT,12.04
17466PK,37.08
17464DY,2669.64
17462PE,48.52
17459PK,65.36
17457DY,2669.64
17455PE,56.28
17452PK,65.36
17450DY,2669.64
17448PE,56.28
17445PK,65.36
17443DY,2669.64
17441PE,56.28
17438PK,65.36
17436DY,2669.64
17434PE,30.16
17431PK,65.36
17429DY,2669.64
17427PE,27.16
17424PK,106.88
17422DY,2669.64
17420PE,8.96
17417PK,106.88
17415DY,2669.64
17413PE,21.04
17410PK,106.88
17408DY,1649.68
17406PE,45.92
17403PK,106.88
17401DY,1649.68
17399PT,6.4
17399PE,45.92
17396PK,106.88
17394DY,1649.68
17392PT,24.92
17392PE,16.08
17389PK,27.48
17387DY,1649.68
17385PT,20.56
17382PK,27.16
17380DY,1649.68
17378PE,22.8
17378JD,77.44
17375PK,39.36
17373DY,1649.68
17371PE,22.8
17371JD,74.8
17368PK,22.44
17366DY,1649.68
17364JD,86.72
17361PK,37.64
17359DY,1649.68
17357JD,86.72
17354PK,38.96
17352DY,1649.68
17347PK,51.52
17345DY,1649.68
17343PE,59.16
